Incident Number,Highest Offense Description,Highest Offense Code,Family Violence,Occurred Date Time,Occurred Date,Occurred Time,Report Date Time,Report Date,Report Time,Location Type,Address,Zip Code,Council District,APD Sector,APD District,PRA,Census Tract,Clearance Status,Clearance Date,UCR Category,Category Description,X-coordinate,Y-coordinate,Latitude,Longitude,Location
20211960718,AUTO THEFT,700,N,07/15/2021 01:35:00 PM,07/15/2021,1335,07/15/2021 01:35:00 PM,07/15/2021,1335,RESIDENCE / HOME,2810 HEMPHILL PARK,78705,9,BA,1,361,6,N,07/18/2021,240,Auto Theft,3114584,3114584,30.29404313,-97.74125049,"(30.29404313, -97.74125049)"
2020270739,AUTO THEFT,700,N,01/26/2020 09:00:00 PM,01/26/2020,2100,01/27/2020 11:55:00 AM,01/27/2020,1155,STREETS / HWY / ROAD / ALLEY,1901 RIO GRANDE ST,78705,9,BA,1,359,6,C,01/29/2020,240,Auto Theft,3113516,3113516,30.28285222,-97.7449355,"(30.28285222, -97.7449355)"
20215008772,BURGLARY OF VEH-NO SUSPECT/FU,601,N,03/06/2021 02:30:00 AM,03/06/2021,230,03/07/2021 02:03:00 PM,03/07/2021,1403,PARKING LOTS / GARAGE,110 E 37TH ST,78705,9,BA,1,346,5,,,23F,Theft,3117082,3117082,30.29979562,-97.73317841,"(30.29979562, -97.73317841)"
202110778,THEFT BY SHOPLIFTING,607,N,01/01/2021 05:30:00 AM,01/01/2021,530,01/01/2021 06:57:00 AM,01/01/2021,657,CONVENIENCE STORE,2600 GUADALUPE ST,78705,9,BA,1,360,6,N,01/07/2021,23C,Theft,3114433,3114433,30.29072945,-97.74181804,"(30.29072945, -97.74181804)"
20211380102,FAMILY DISTURBANCE,3400,N,05/18/2021 01:53:00 AM,05/18/2021,153,05/18/2021 01:53:00 AM,05/18/2021,153,RESIDENCE / HOME,1909 RIO GRANDE ST,78705,9,BA,1,359,6,,,,,3113550,3113550,30.28357299,-97.74480843,"(30.28357299, -97.74480843)"
20215006477,BURGLARY OF VEHICLE,601,N,02/16/2021 11:00:00 AM,02/16/2021,1100,02/18/2021 11:45:00 AM,02/18/2021,1145,DRUG STORE / DR. OFFICE / HOSPITAL,1201 W 38TH ST,78705,10,BA,3,344,2,N,02/18/2021,23F,Theft,3113183,3113183,30.30490831,-97.74539945,"(30.30490831, -97.74539945)"
20205041676,THEFT OF LICENSE PLATE,614,N,10/15/2020 10:30:00 AM,10/15/2020,1030,10/16/2020 10:24:00 AM,10/16/2020,1024,PARKING LOTS / GARAGE,3400 HARMON AVE,78705,9,BA,1,348,4,N,10/18/2020,23G,Theft,3120434,3120434,30.29246578,-97.72275227,"(30.29246578, -97.72275227)"
20201010557,BURGLARY OF VEHICLE,601,N,04/10/2020 03:07:00 PM,04/10/2020,1507,04/10/2020 03:07:00 PM,04/10/2020,1507,PARKING LOTS / GARAGE,2810 HEMPHILL PARK,78705,9,BA,1,361,6,N,04/13/2020,23F,Theft,3114584,3114584,30.29404313,-97.74125049,"(30.29404313, -97.74125049)"
20212130577,POSS OF DRUG PARAPHERNALIA,1818,N,08/01/2021 12:03:00 PM,08/01/2021,1203,08/01/2021 12:03:00 PM,08/01/2021,1203,DRUG STORE / DR. OFFICE / HOSPITAL,1201 W 38TH ST,78705,10,BA,3,344,2,N,08/06/2021,,,3113183,3113183,30.30490831,-97.74539945,"(30.30490831, -97.74539945)"
20201410941,ASSAULT WITH INJURY,900,N,05/20/2020 02:54:00 PM,05/20/2020,1454,05/20/2020 04:34:00 PM,05/20/2020,1634,DRUG STORE / DR. OFFICE / HOSPITAL,1025 E 32ND ST,78705,9,BA,1,348,4,N,07/13/2020,,,3120148,3120148,30.2892406,-97.7237459,"(30.2892406, -97.7237459)"
20203100092,DATING DISTURBANCE,2400,N,11/05/2020 02:17:00 AM,11/05/2020,217,11/05/2020 02:17:00 AM,11/05/2020,217,STREETS / HWY / ROAD / ALLEY,3400 HARMON AVE,78705,9,BA,1,348,4,,,,,3120434,3120434,30.29246578,-97.72275227,"(30.29246578, -97.72275227)"
20205042622,BURGLARY OF RESIDENCE,500,N,10/22/2020 10:30:00 PM,10/22/2020,2230,10/23/2020 03:36:00 AM,10/23/2020,336,RESIDENCE / HOME,2207 NUECES ST,78705,9,BA,1,359,6,C,10/23/2020,220,Burglary,3113912,3113912,30.28583412,-97.74360058,"(30.28583412, -97.74360058)"
20212341778,ASSAULT WITH INJURY,900,N,08/22/2021 11:50:00 PM,08/22/2021,2350,08/23/2021 02:04:00 AM,08/23/2021,204,CONVENIENCE STORE,2600 GUADALUPE ST,78705,9,BA,1,360,6,C,08/23/2021,,,3114433,3114433,30.29072945,-97.74181804,"(30.29072945, -97.74181804)"
20215012272,BURGLARY OF VEH-NO SUSPECT/FU,601,N,03/27/2021 08:30:00 PM,03/27/2021,2030,03/29/2021 01:25:00 PM,03/29/2021,1325,PARKING LOTS / GARAGE,3400 HARMON AVE,78705,9,BA,1,348,4,,,23F,Theft,3120434,3120434,30.29246578,-97.72275227,"(30.29246578, -97.72275227)"
202040541,BURGLARY NON RESIDENCE,502,N,01/03/2020 06:00:00 PM,01/03/2020,1800,01/04/2020 12:42:00 PM,01/04/2020,1242,CONSTRUCTION SITE,3233 HARMON AVE,78705,9,BA,1,348,4,N,01/14/2020,220,Burglary,3120189,3120189,30.29078005,-97.72357434,"(30.29078005, -97.72357434)"
20215021659,BURGLARY OF VEHICLE,601,N,06/09/2021 12:00:00 PM,06/09/2021,1200,06/15/2021 01:05:00 PM,06/15/2021,1305,RESIDENCE / HOME,2815 GUADALUPE ST,78705,9,BA,1,361,6,N,06/17/2021,23F,Theft,3114325,3114325,30.29420541,-97.742067,"(30.29420541, -97.742067)"
20208005241,THEFT OF BICYCLE,609,N,11/01/2020 07:10:00 PM,11/01/2020,1910,11/01/2020 07:17:00 PM,11/01/2020,1917,PARKING LOTS / GARAGE,3400 HARMON AVE,78705,9,BA,1,348,4,N,11/03/2020,23H,Theft,3120434,3120434,30.29246578,-97.72275227,"(30.29246578, -97.72275227)"
20212630385,BURGLARY OF RESIDENCE,500,N,09/19/2021 11:00:00 PM,09/19/2021,2300,09/20/2021 11:23:00 AM,09/20/2021,1123,RESIDENCE / HOME,308 E 34TH ST,78705,9,BA,1,346,5,N,09/21/2021,220,Burglary,3117296,3117296,30.29748933,-97.73256227,"(30.29748933, -97.73256227)"
20215028083,THEFT,600,N,12/18/2020 09:09:00 AM,12/18/2020,909,08/20/2021 09:09:00 AM,08/20/2021,909,OTHER / UNKNOWN,1025 E 32ND ST,78705,9,BA,1,348,4,,,23H,Theft,3120148,3120148,30.2892406,-97.7237459,"(30.2892406, -97.7237459)"
20212380106,CRIMINAL MISCHIEF,1400,N,08/26/2021 02:46:00 AM,08/26/2021,246,08/26/2021 05:33:00 AM,08/26/2021,533,DRUG STORE / DR. OFFICE / HOSPITAL,919 E 32ND ST,78705,9,BA,1,348,4,N,09/06/2021,,,3119190,3119190,30.29067402,-97.72674331,"(30.29067402, -97.72674331)"
2020341112,AUTO THEFT,700,N,01/30/2020 05:30:00 PM,01/30/2020,1730,02/03/2020 02:24:00 PM,02/03/2020,1424,PARKING LOTS / GARAGE,2810 HEMPHILL PARK,78705,9,BA,1,361,6,,,240,Auto Theft,3114584,3114584,30.29404313,-97.74125049,"(30.29404313, -97.74125049)"
20205053167,BURGLARY NON RESIDENCE,502,N,12/27/2020 03:00:00 PM,12/27/2020,1500,12/28/2020 04:41:00 PM,12/28/2020,1641,COMMERCIAL / OFFICE BUILDING,510 W 26TH ST,78705,9,BA,1,360,6,N,01/05/2021,220,Burglary,3114191,3114191,30.29099784,-97.7425778,"(30.29099784, -97.7425778)"
2021560905,AUTO THEFT,700,N,02/13/2021 08:00:00 PM,02/13/2021,2000,02/25/2021 03:40:00 PM,02/25/2021,1540,STREETS / HWY / ROAD / ALLEY,RIO GRANDE ST / W 21ST ST,78705,9,BA,1,359,6,N,03/02/2021,240,Auto Theft,3113464,3113464,30.28403755,-97.74506851,"(30.28403755, -97.74506851)"
20215014267,BURGLARY NON RESIDENCE,502,N,04/09/2021 01:30:00 PM,04/09/2021,1330,04/09/2021 02:03:00 PM,04/09/2021,1403,OTHER / UNKNOWN,510 W 26TH ST,78705,9,BA,1,360,6,N,04/20/2021,220,Burglary,3114191,3114191,30.29099784,-97.7425778,"(30.29099784, -97.7425778)"
20212531077,CRIMINAL MISCHIEF,1400,N,09/10/2021 04:17:00 PM,09/10/2021,1617,09/10/2021 04:55:00 PM,09/10/2021,1655,PARKING LOTS / GARAGE,2711 GUADALUPE ST,78705,9,BA,1,361,6,,,,,3114598,3114598,30.29293995,-97.74123575,"(30.29293995, -97.74123575)"
20211420142,AUTO THEFT,700,N,05/21/2021 12:00:00 PM,05/21/2021,1200,05/22/2021 01:59:00 AM,05/22/2021,159,PARKING LOTS / GARAGE,2409 LEON ST,78705,9,BA,3,356,6,N,05/23/2021,240,Auto Theft,3112246,3112246,30.28897538,-97.74879619,"(30.28897538, -97.74879619)"
20201010623,BURGLARY OF VEHICLE,601,N,04/10/2020 12:11:00 PM,04/10/2020,1211,04/10/2020 12:11:00 PM,04/10/2020,1211,PARKING LOTS / GARAGE,2810 HEMPHILL PARK,78705,9,BA,1,361,6,C,04/10/2020,23F,Theft,3114584,3114584,30.29404313,-97.74125049,"(30.29404313, -97.74125049)"
20205030764,DEBIT CARD ABUSE,1108,N,08/08/2020 09:00:00 AM,08/08/2020,900,08/08/2020 03:32:00 PM,08/08/2020,1532,PARKING LOTS / GARAGE,2711 GUADALUPE ST,78705,9,BA,1,361,6,N,08/09/2020,,,3114598,3114598,30.29293995,-97.74123575,"(30.29293995, -97.74123575)"
20202260867,ASSAULT WITH INJURY,900,N,08/13/2020 05:47:00 PM,08/13/2020,1747,08/13/2020 05:47:00 PM,08/13/2020,1747,GAS / SERVICE STATIONS,2600 GUADALUPE ST,78705,9,BA,1,360,6,N,09/18/2020,,,3114433,3114433,30.29072945,-97.74181804,"(30.29072945, -97.74181804)"
2021840066,BURGLARY OF VEHICLE,601,N,03/25/2021 01:21:00 AM,03/25/2021,121,03/25/2021 01:21:00 AM,03/25/2021,121,RESIDENCE / HOME,2810 HEMPHILL PARK,78705,9,BA,1,361,6,N,03/25/2021,23F,Theft,3114584,3114584,30.29404313,-97.74125049,"(30.29404313, -97.74125049)"
20215007947,BURGLARY OF VEHICLE,601,N,02/17/2021 04:00:00 AM,02/17/2021,400,03/02/2021 12:47:00 PM,03/02/2021,1247,PARKING LOTS / GARAGE,1909 RIO GRANDE ST,78705,9,BA,1,359,6,N,03/02/2021,23F,Theft,3113550,3113550,30.28357299,-97.74480843,"(30.28357299, -97.74480843)"
20212161599,AUTO THEFT,700,N,08/04/2021 11:48:00 PM,08/04/2021,2348,08/04/2021 11:48:00 PM,08/04/2021,2348,STREETS / HWY / ROAD / ALLEY,1010 W 23RD ST,78705,9,BA,2,358,6,C,08/09/2021,240,Auto Theft,3112176,3112176,30.28742125,-97.74905965,"(30.28742125, -97.74905965)"
20201320453,THEFT,600,N,05/11/2020 10:45:00 AM,05/11/2020,1045,05/11/2020 10:45:00 AM,05/11/2020,1045,DRUG STORE / DR. OFFICE / HOSPITAL,1025 E 32ND ST,78705,9,BA,1,348,4,N,05/12/2020,23H,Theft,3120148,3120148,30.2892406,-97.7237459,"(30.2892406, -97.7237459)"
20205017143,THEFT,600,N,04/26/2020 08:00:00 PM,04/26/2020,2000,05/01/2020 05:12:00 PM,05/01/2020,1712,COMMERCIAL / OFFICE BUILDING,919 E 32ND ST,78705,9,BA,1,348,4,N,05/04/2020,23H,Theft,3119190,3119190,30.29067402,-97.72674331,"(30.29067402, -97.72674331)"
20208001130,HARASSMENT,2703,N,02/27/2020 12:01:00 AM,02/27/2020,1,03/07/2020 03:14:00 PM,03/07/2020,1514,DRUG STORE / DR. OFFICE / HOSPITAL,1201 W 38TH ST,78705,10,BA,3,344,2,N,03/18/2020,,,3113183,3113183,30.30490831,-97.74539945,"(30.30490831, -97.74539945)"
20211210278,FELONY ENHANCEMENT/ASSLT W/INJ,909,Y,05/01/2021 03:33:00 AM,05/01/2021,333,05/01/2021 03:33:00 AM,05/01/2021,333,RESIDENCE / HOME,919 E 32ND ST,78705,9,BA,1,348,4,C,05/01/2021,,,3119190,3119190,30.29067402,-97.72674331,"(30.29067402, -97.72674331)"
20201530073,AGG ROBBERY/DEADLY WEAPON,300,N,06/01/2020 12:59:00 AM,06/01/2020,59,06/01/2020 01:38:00 AM,06/01/2020,138,HOTEL / MOTEL / ETC.,2900 N IH 35 SVRD SB,78705,9,BA,1,348,4,N,06/01/2020,120,Robbery,3119758,3119758,30.28748175,-97.72502943,"(30.28748175, -97.72502943)"
20215022876,DEBIT CARD ABUSE,1108,N,06/22/2021 12:26:00 PM,06/22/2021,1226,06/26/2021 12:26:00 PM,06/26/2021,1226,OTHER / UNKNOWN,2505 SAN GABRIEL ST,78705,9,BA,3,356,6,N,06/30/2021,,,3112675,3112675,30.29010798,-97.74740626,"(30.29010798, -97.74740626)"
20205007678,THEFT FROM AUTO,603,N,02/21/2020 11:59:00 PM,02/21/2020,2359,02/24/2020 09:49:00 AM,02/24/2020,949,PARKING LOTS / GARAGE,3400 HARMON AVE,78705,9,BA,1,348,4,N,02/24/2020,23F,Theft,3120434,3120434,30.29246578,-97.72275227,"(30.29246578, -97.72275227)"
20211611097,THEFT,600,N,06/10/2021 05:07:00 PM,06/10/2021,1707,06/10/2021 05:46:00 PM,06/10/2021,1746,DEPARTMENT / DISCOUNT STORE,2246 GUADALUPE ST,78705,9,BA,1,359,6,C,06/10/2021,23H,Theft,3114379,3114379,30.28613958,-97.7421124,"(30.28613958, -97.7421124)"
20201010527,BURGLARY OF VEHICLE,601,N,04/09/2020 08:00:00 PM,04/09/2020,2000,04/10/2020 09:36:00 AM,04/10/2020,936,PARKING LOTS / GARAGE,2810 HEMPHILL PARK,78705,9,BA,1,361,6,C,04/10/2020,23F,Theft,3114584,3114584,30.29404313,-97.74125049,"(30.29404313, -97.74125049)"
20205004370,FRAUD - OTHER,1199,N,01/31/2020 12:10:00 PM,01/31/2020,1210,01/31/2020 03:19:00 PM,01/31/2020,1519,COMMERCIAL / OFFICE BUILDING,2810 HEMPHILL PARK,78705,9,BA,1,361,6,N,02/03/2020,,,3114584,3114584,30.29404313,-97.74125049,"(30.29404313, -97.74125049)"
20218009004,THEFT OF BICYCLE,609,N,09/19/2021 01:00:00 AM,09/19/2021,100,09/20/2021 03:41:00 PM,09/20/2021,1541,RESIDENCE / HOME,1009 W 26TH ST,78705,9,BA,3,356,6,N,09/21/2021,23H,Theft,3112426,3112426,30.29058845,-97.74818253,"(30.29058845, -97.74818253)"
20211240014,WARRANT ARREST NON TRAFFIC,3442,N,05/04/2021 12:15:00 AM,05/04/2021,15,05/04/2021 12:15:00 AM,05/04/2021,15,STREETS / HWY / ROAD / ALLEY,919 E 32ND ST,78705,9,BA,1,348,4,C,05/04/2021,,,3119190,3119190,30.29067402,-97.72674331,"(30.29067402, -97.72674331)"
20201441664,AUTO THEFT,700,N,05/23/2020 11:00:00 PM,05/23/2020,2300,05/23/2020 11:01:00 PM,05/23/2020,2301,STREETS / HWY / ROAD / ALLEY,2518 LEON ST,78705,9,BA,3,356,6,N,05/25/2020,240,Auto Theft,3111990,3111990,30.29110835,-97.74955041,"(30.29110835, -97.74955041)"
20201390950,INDECENT EXPOSURE,1706,N,05/18/2020 03:00:00 PM,05/18/2020,1500,05/18/2020 03:00:00 PM,05/18/2020,1500,TRANSPORTATION (AIR / BUS / TRAIN - TERMINALS),2400 GUADALUPE ST,78705,9,BA,1,360,6,N,07/16/2020,,,3114480,3114480,30.28777967,-97.74174829,"(30.28777967, -97.74174829)"
20201670881,AUTO THEFT,700,N,06/15/2020 03:14:00 PM,06/15/2020,1514,06/15/2020 03:14:00 PM,06/15/2020,1514,PARKING LOTS / GARAGE,2500 PEARL ST,78705,9,BA,3,356,6,N,06/16/2020,240,Auto Theft,3112872,3112872,30.28949339,-97.74679839,"(30.28949339, -97.74679839)"
20201090357,AGG ASSAULT,402,N,04/18/2020 08:30:00 AM,04/18/2020,830,04/18/2020 09:12:00 AM,04/18/2020,912,PARKING LOTS / GARAGE,919 E 32ND ST,78705,9,BA,1,348,4,N,04/21/2020,13A,Aggravated Assault,3119190,3119190,30.29067402,-97.72674331,"(30.29067402, -97.72674331)"
20202460114,PUBLIC INTOXICATION,2300,N,09/02/2020 02:43:00 AM,09/02/2020,243,09/02/2020 02:43:00 AM,09/02/2020,243,DRUG STORE / DR. OFFICE / HOSPITAL,919 E 32ND ST,78705,9,BA,1,348,4,C,09/02/2020,,,3119190,3119190,30.29067402,-97.72674331,"(30.29067402, -97.72674331)"
20211040112,THEFT,600,N,04/14/2021 02:10:00 AM,04/14/2021,210,04/14/2021 02:10:00 AM,04/14/2021,210,GAS / SERVICE STATIONS,2600 GUADALUPE ST,78705,9,BA,1,360,6,C,04/18/2021,23H,Theft,3114433,3114433,30.29072945,-97.74181804,"(30.29072945, -97.74181804)"
20215017328,THEFT,600,N,04/27/2021 10:35:00 AM,04/27/2021,1035,05/04/2021 10:35:00 AM,05/04/2021,1035,OTHER / UNKNOWN,919 E 32ND ST,78705,9,BA,1,348,4,N,05/11/2021,23H,Theft,3119190,3119190,30.29067402,-97.72674331,"(30.29067402, -97.72674331)"
2020730844,AUTO THEFT,700,N,03/13/2020 01:00:00 PM,03/13/2020,1300,03/13/2020 01:00:00 PM,03/13/2020,1300,PARKING LOTS / GARAGE,2222 RIO GRANDE ST,78705,9,BA,2,358,6,N,10/16/2020,240,Auto Theft,3113456,3113456,30.28685014,-97.74501844,"(30.28685014, -97.74501844)"
2021201393,DWI  .15 BAC OR ABOVE,2111,N,01/20/2021 11:39:00 PM,01/20/2021,2339,01/20/2021 11:39:00 PM,01/20/2021,2339,STREETS / HWY / ROAD / ALLEY,3161 N IH 35 NB,78705,9,CH,3,349,4,C,01/21/2021,,,3120213,3120213,30.28846673,-97.72356082,"(30.28846673, -97.72356082)"
20205047677,BURGLARY NON RESIDENCE,502,N,11/22/2020 06:30:00 AM,11/22/2020,630,11/23/2020 08:31:00 AM,11/23/2020,831,OTHER / UNKNOWN,2200 NUECES ST,78705,9,BA,1,359,6,N,11/25/2020,220,Burglary,3113737,3113737,30.28541375,-97.74416644,"(30.28541375, -97.74416644)"
20202280628,ASSAULT WITH INJURY,900,N,08/15/2020 11:42:00 AM,08/15/2020,1142,08/15/2020 12:43:00 PM,08/15/2020,1243,STREETS / HWY / ROAD / ALLEY,2300 GUADALUPE ST,78705,9,BA,1,359,6,N,09/25/2020,,,3114430,3114430,30.28659812,-97.74193847,"(30.28659812, -97.74193847)"
20205006539,THEFT,600,N,02/15/2020 11:16:00 AM,02/15/2020,1116,02/15/2020 01:16:00 PM,02/15/2020,1316,CONVENIENCE STORE,W 26TH ST / GUADALUPE ST,78705,9,BA,1,360,6,N,02/17/2020,23H,Theft,3114603,3114603,30.29046841,-97.74128628,"(30.29046841, -97.74128628)"
20205047919,ASSAULT BY THREAT,901,N,11/21/2020 11:20:00 PM,11/21/2020,2320,11/24/2020 10:48:00 AM,11/24/2020,1048,RESIDENCE / HOME,2100 SAN ANTONIO ST,78705,9,BA,1,359,6,N,11/30/2020,,,3114074,3114074,30.28418269,-97.7431315,"(30.28418269, -97.7431315)"
20215027320,THEFT OF LICENSE PLATE,614,N,08/03/2021 12:00:00 AM,08/03/2021,0,08/11/2021 12:23:00 PM,08/11/2021,1223,PARKING LOTS / GARAGE,1905 NUECES ST,78705,9,BA,1,359,6,N,08/11/2021,23G,Theft,3113860,3113860,30.28301713,-97.74384094,"(30.28301713, -97.74384094)"
2020700487,ASSAULT BY THREAT,901,N,03/10/2020 08:30:00 AM,03/10/2020,830,03/10/2020 08:30:00 AM,03/10/2020,830,GAS / SERVICE STATIONS,2600 GUADALUPE ST,78705,9,BA,1,360,6,N,03/12/2020,,,3114433,3114433,30.29072945,-97.74181804,"(30.29072945, -97.74181804)"
20201970769,AUTO THEFT,700,N,07/15/2020 02:18:00 PM,07/15/2020,1418,07/15/2020 04:11:00 PM,07/15/2020,1611,PARKING LOTS / GARAGE,2505 SAN GABRIEL ST,78705,9,BA,3,356,6,N,07/16/2020,240,Auto Theft,3112675,3112675,30.29010798,-97.74740626,"(30.29010798, -97.74740626)"
20211050436,DATING DISTURBANCE,2400,N,04/15/2021 09:35:00 AM,04/15/2021,935,04/15/2021 09:35:00 AM,04/15/2021,935,RESIDENCE / HOME,608 ELMWOOD PL,78705,9,BA,1,347,5,,,,,3117275,3117275,30.29049762,-97.73281722,"(30.29049762, -97.73281722)"
20218007871,THEFT OF BICYCLE,609,N,07/24/2021 11:00:00 PM,07/24/2021,2300,08/23/2021 02:24:00 PM,08/23/2021,1424,PARKING LOTS / GARAGE,3400 HARMON AVE,78705,9,BA,1,348,4,,,23H,Theft,3120434,3120434,30.29246578,-97.72275227,"(30.29246578, -97.72275227)"
20205050672,THEFT OF BICYCLE,609,N,12/10/2020 03:05:00 PM,12/10/2020,1505,12/11/2020 01:45:00 PM,12/11/2020,1345,RESIDENCE / HOME,2200 PEARL ST,78705,9,BA,2,358,6,N,12/11/2020,23H,Theft,3112931,3112931,30.28562749,-97.746715,"(30.28562749, -97.746715)"
20202241058,BURGLARY OF VEHICLE,601,N,08/08/2020 09:00:00 PM,08/08/2020,2100,08/11/2020 05:00:00 PM,08/11/2020,1700,PARKING LOTS / GARAGE,2222 RIO GRANDE ST,78705,9,BA,2,358,6,N,08/12/2020,23F,Theft,3113456,3113456,30.28685014,-97.74501844,"(30.28685014, -97.74501844)"
20212180866,DATING DISTURBANCE,2400,N,08/06/2021 02:29:00 PM,08/06/2021,1429,08/06/2021 02:29:00 PM,08/06/2021,1429,DRUG STORE / DR. OFFICE / HOSPITAL,1201 W 38TH ST,78705,10,BA,3,344,2,N,08/13/2021,,,3113183,3113183,30.30490831,-97.74539945,"(30.30490831, -97.74539945)"
202190228,CRIMINAL TRESPASS,2716,N,01/09/2021 04:20:00 AM,01/09/2021,420,01/09/2021 04:53:00 AM,01/09/2021,453,DRUG STORE / DR. OFFICE / HOSPITAL,919 E 32ND ST,78705,9,BA,1,348,4,C,01/09/2021,,,3119190,3119190,30.29067402,-97.72674331,"(30.29067402, -97.72674331)"
20218009244,DEBIT CARD ABUSE,1108,N,04/29/2021 12:00:00 AM,04/29/2021,0,09/01/2021 09:52:00 PM,09/01/2021,2152,BANKS / SAVINGS & LOAN,2810 HEMPHILL PARK,78705,9,BA,1,361,6,N,09/23/2021,,,3114584,3114584,30.29404313,-97.74125049,"(30.29404313, -97.74125049)"
20215023164,BURGLARY OF VEHICLE,601,N,06/23/2021 10:00:00 PM,06/23/2021,2200,06/29/2021 04:07:00 PM,06/29/2021,1607,PARKING LOTS / GARAGE,2815 GUADALUPE ST,78705,9,BA,1,361,6,N,07/01/2021,23F,Theft,3114325,3114325,30.29420541,-97.742067,"(30.29420541, -97.742067)"
20218002427,THEFT OF BICYCLE,609,N,04/02/2021 11:30:00 AM,04/02/2021,1130,04/07/2021 10:00:00 AM,04/07/2021,1000,RESIDENCE / HOME,3400 HARMON AVE,78705,9,BA,1,348,4,N,04/08/2021,23H,Theft,3120434,3120434,30.29246578,-97.72275227,"(30.29246578, -97.72275227)"
20205012570,BURGLARY OF VEHICLE,601,N,03/25/2020 06:00:00 PM,03/25/2020,1800,03/28/2020 08:50:00 PM,03/28/2020,2050,RESIDENCE / HOME,911 W 22ND ST,78705,9,BA,2,358,6,N,04/14/2020,23F,Theft,3112622,3112622,30.2852514,-97.74770433,"(30.2852514, -97.74770433)"
20211931203,ASSAULT W/INJURY-FAM/DATE VIOL,900,Y,07/12/2021 06:22:00 PM,07/12/2021,1822,07/12/2021 08:18:00 PM,07/12/2021,2018,RESIDENCE / HOME,2402 RIO GRANDE ST,78705,9,BA,3,356,6,N,07/13/2021,,,3113469,3113469,30.28839416,-97.74493584,"(30.28839416, -97.74493584)"
20215025505,THEFT OF LICENSE PLATE,614,N,07/15/2021 11:23:00 AM,07/15/2021,1123,07/22/2021 09:20:00 AM,07/22/2021,920,OTHER / UNKNOWN,912 W 22ND ST,78705,9,BA,2,358,6,N,07/25/2021,23G,Theft,3112611,3112611,30.28571391,-97.7477268,"(30.28571391, -97.7477268)"
20201050759,ASSAULT WITH INJURY,900,N,04/14/2020 03:55:00 PM,04/14/2020,1555,04/14/2020 03:55:00 PM,04/14/2020,1555,GAS / SERVICE STATIONS,2600 GUADALUPE ST,78705,9,BA,1,360,6,N,04/15/2020,,,3114433,3114433,30.29072945,-97.74181804,"(30.29072945, -97.74181804)"
20201910057,CRIMINAL TRESPASS,2716,N,07/09/2020 01:00:00 AM,07/09/2020,100,07/09/2020 01:00:00 AM,07/09/2020,100,DRUG STORE / DR. OFFICE / HOSPITAL,1201 W 38TH ST,78705,10,BA,3,344,2,C,07/09/2020,,,3113183,3113183,30.30490831,-97.74539945,"(30.30490831, -97.74539945)"
20201320277,AGG ASSAULT,402,N,05/11/2020 07:14:00 AM,05/11/2020,714,05/11/2020 07:14:00 AM,05/11/2020,714,STREETS / HWY / ROAD / ALLEY,919 E 32ND ST,78705,9,BA,1,348,4,N,05/12/2020,13A,Aggravated Assault,3119190,3119190,30.29067402,-97.72674331,"(30.29067402, -97.72674331)"
20211681395,ASSAULT BY CONTACT,902,N,06/16/2021 09:08:00 PM,06/16/2021,2108,06/17/2021 09:08:00 PM,06/17/2021,2108,RESIDENCE / HOME,3300 KIM LN,78705,9,BA,1,348,4,N,07/12/2021,,,3119858,3119858,30.29132643,-97.7246086,"(30.29132643, -97.7246086)"
20215015667,BURGLARY OF VEH-NO SUSPECT/FU,601,N,04/18/2021 12:00:00 AM,04/18/2021,0,04/21/2021 08:46:00 AM,04/21/2021,846,OTHER / UNKNOWN,1911 CLIFF ST,78705,9,BA,2,358,6,,,23F,Theft,3111497,3111497,30.28514457,-97.7512724,"(30.28514457, -97.7512724)"
20201010639,BURGLARY OF VEHICLE,601,N,04/09/2020 03:30:00 PM,04/09/2020,1530,04/10/2020 10:29:00 AM,04/10/2020,1029,PARKING LOTS / GARAGE,2810 HEMPHILL PARK,78705,9,BA,1,361,6,N,04/10/2020,23F,Theft,3114584,3114584,30.29404313,-97.74125049,"(30.29404313, -97.74125049)"
20211590656,DWI - CHILD PASSENGER,2108,N,06/08/2021 01:00:00 PM,06/08/2021,1300,06/09/2021 07:07:00 AM,06/09/2021,707,STREETS / HWY / ROAD / ALLEY,E MARTIN LUTHER KING JR BLVD / N IH 35 SVRD SB,78705,1,BA,1,836,7,C,06/10/2021,,,3118110,3118110,30.27855794,-97.73049286,"(30.27855794, -97.73049286)"
20201921437,LIQUOR LAW VIOLATION/OTHER,2208,N,07/10/2020 09:58:00 PM,07/10/2020,2158,07/10/2020 09:58:00 PM,07/10/2020,2158,,2400 GUADALUPE ST,78705,9,BA,1,360,6,,,,,3114480,3114480,30.28777967,-97.74174829,"(30.28777967, -97.74174829)"
20201381381,INDECENT EXPOSURE,1706,N,05/17/2020 08:42:00 PM,05/17/2020,2042,05/17/2020 08:59:00 PM,05/17/2020,2059,STREETS / HWY / ROAD / ALLEY,GUADALUPE ST / W 28TH ST,78705,9,BA,1,360,6,C,05/18/2020,,,3114424,3114424,30.29330295,-97.74177747,"(30.29330295, -97.74177747)"
20208003816,THEFT,600,N,08/25/2020 06:30:00 AM,08/25/2020,630,08/25/2020 03:03:00 PM,08/25/2020,1503,RESIDENCE / HOME,3115 HELMS ST,78705,9,BA,1,346,5,N,09/03/2020,23H,Theft,3116368,3116368,30.29557528,-97.73555508,"(30.29557528, -97.73555508)"
